season,team_id,team,team_season_id,snapshot_date,checkpoint_pct,dataset_role,made_playoffs,season_pct,points_per_game,win_pct,goal_diff_per_game,last_5_points,last_5_goal_diff,points_rank_pct,points_gap_to_cutline,playoff_share,games_played,scheduled_games,games_remaining,league_teams,playoff_spots,points,match_points,points_adjustment,wins,draws,losses,goals_for,goals_against,goal_diff,cutline_points,last_5_games,last_match_date,baseline_top_k,source_url
2021,18206,Orlando Pride,2021_18206,2021-09-04,0.7,train,No,0.7083333333333334,1.411764705882353,0.35294117647058826,0.058823529411764705,8,2,0.4444444444444444,1,0.6,17,24,7,10,6,24,24,0,6,6,5,20,19,1,23,5,2021-08-29,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,20905,Racing Louisville FC,2021_20905,2021-09-04,0.7,train,No,0.7083333333333334,1.0,0.23529411764705882,-0.5882352941176471,3,-2,0.8888888888888888,-6,0.6,17,24,7,10,6,17,17,0,4,5,8,14,24,-10,23,5,2021-09-04,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,20907,Kansas City NWSL,2021_20907,2021-09-04,0.7,train,No,0.7083333333333334,0.5882352941176471,0.11764705882352941,-1.1176470588235294,6,-7,1.0,-13,0.6,17,24,7,10,6,10,10,0,2,4,11,9,28,-19,23,5,2021-08-28,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15362,Portland Thorns FC,2021_15362,2021-09-26,0.8,train,Yes,0.7916666666666666,2.0,0.631578947368421,0.8421052631578947,9,3,0.0,12,0.6,19,24,5,10,6,38,38,0,12,2,5,29,13,16,26,5,2021-09-25,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15363,OL Reign,2021_15363,2021-09-26,0.8,train,Yes,0.8333333333333334,1.75,0.55,0.55,13,8,0.1111111111111111,9,0.6,20,24,4,10,6,35,35,0,11,2,7,30,19,11,26,5,2021-09-26,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15365,Washington Spirit,2021_15365,2021-09-26,0.8,train,Yes,0.7916666666666666,1.368421052631579,0.3684210526315789,-0.21052631578947367,7,-4,0.6111111111111112,0,0.6,19,24,5,10,6,26,26,0,7,5,7,21,25,-4,26,5,2021-09-26,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15360,Chicago Red Stars,2021_15360,2021-09-26,0.8,train,Yes,0.8333333333333334,1.45,0.4,-0.1,9,4,0.2777777777777778,3,0.6,20,24,4,10,6,29,29,0,8,5,7,22,24,-2,26,5,2021-09-25,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15364,Gotham FC,2021_15364,2021-09-26,0.8,train,Yes,0.75,1.3888888888888888,0.3333333333333333,0.2222222222222222,4,-1,0.7777777777777778,-1,0.6,18,24,6,10,6,25,25,0,6,7,5,20,16,4,26,5,2021-09-25,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,15366,North Carolina Courage,2021_15366,2021-09-26,0.8,train,Yes,0.7916666666666666,1.5263157894736843,0.42105263157894735,0.5263157894736842,5,1,0.2777777777777778,3,0.6,19,24,5,10,6,29,29,0,8,5,6,23,13,10,26,5,2021-09-25,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,17346,Houston Dash,2021_17346,2021-09-26,0.8,train,No,0.7916666666666666,1.368421052631579,0.3684210526315789,0.05263157894736842,8,4,0.6111111111111112,0,0.6,19,24,5,10,6,26,26,0,7,5,7,24,23,1,26,5,2021-09-26,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,18206,Orlando Pride,2021_18206,2021-09-26,0.8,train,No,0.8333333333333334,1.4,0.35,0.0,7,-1,0.4444444444444444,2,0.6,20,24,4,10,6,28,28,0,7,7,6,24,24,0,26,5,2021-09-26,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,20905,Racing Louisville FC,2021_20905,2021-09-26,0.8,train,No,0.7916666666666666,0.8947368421052632,0.21052631578947367,-0.8421052631578947,1,-8,0.8888888888888888,-9,0.6,19,24,5,10,6,17,17,0,4,5,10,15,31,-16,26,5,2021-09-26,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2021,20907,Kansas City NWSL,2021_20907,2021-09-26,0.8,train,No,0.7916666666666666,0.5789473684210527,0.10526315789473684,-1.0526315789473684,4,-7,1.0,-15,0.6,19,24,5,10,6,11,11,0,2,5,12,10,30,-20,26,5,2021-09-26,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2021&limit=1000
2022,15363,OL Reign,2022_15363,2022-06-19,0.4,train,Yes,0.4090909090909091,1.4444444444444444,0.3333333333333333,0.1111111111111111,10,2,0.4090909090909091,0,0.5,9,22,13,12,6,13,13,0,3,4,2,7,6,1,13,5,2022-06-18,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15362,Portland Thorns FC,2022_15362,2022-06-19,0.4,train,Yes,0.4090909090909091,1.7777777777777777,0.4444444444444444,1.5555555555555556,11,13,0.13636363636363635,3,0.5,9,22,13,12,6,16,16,0,4,4,1,21,7,14,13,5,2022-06-19,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,21423,San Diego Wave FC,2022_21423,2022-06-19,0.4,train,Yes,0.45454545454545453,1.8,0.5,0.8,6,2,0.0,5,0.5,10,22,12,12,6,18,18,0,5,3,2,16,8,8,13,5,2022-06-19,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,17346,Houston Dash,2022_17346,2022-06-19,0.4,train,Yes,0.4090909090909091,1.6666666666666667,0.4444444444444444,0.5555555555555556,8,2,0.2727272727272727,2,0.5,9,22,13,12,6,15,15,0,4,3,2,15,10,5,13,5,2022-06-19,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,20907,Kansas City Current,2022_20907,2022-06-19,0.4,train,Yes,0.4090909090909091,1.0,0.2222222222222222,-0.5555555555555556,8,1,0.6818181818181818,-4,0.5,9,22,13,12,6,9,9,0,2,3,4,8,13,-5,13,5,2022-06-18,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15360,Chicago Red Stars,2022_15360,2022-06-19,0.4,train,Yes,0.4090909090909091,1.7777777777777777,0.4444444444444444,0.4444444444444444,9,2,0.13636363636363635,3,0.5,9,22,13,12,6,16,16,0,4,4,1,14,10,4,13,5,2022-06-18,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15366,North Carolina Courage,2022_15366,2022-06-19,0.4,train,No,0.3181818181818182,1.0,0.2857142857142857,0.0,7,2,1.0,-6,0.5,7,22,15,12,6,7,7,0,2,1,4,12,12,0,13,5,2022-06-19,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,21422,Angel City FC,2022_21422,2022-06-19,0.4,train,No,0.4090909090909091,1.4444444444444444,0.4444444444444444,-0.2222222222222222,4,-4,0.4090909090909091,0,0.5,9,22,13,12,6,13,13,0,4,1,4,7,9,-2,13,5,2022-06-18,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,20905,Racing Louisville FC,2022_20905,2022-06-19,0.4,train,No,0.4090909090909091,1.0,0.2222222222222222,-0.4444444444444444,4,-4,0.6818181818181818,-4,0.5,9,22,13,12,6,9,9,0,2,3,4,10,14,-4,13,5,2022-06-17,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,18206,Orlando Pride,2022_18206,2022-06-19,0.4,train,No,0.4090909090909091,0.8888888888888888,0.2222222222222222,-1.6666666666666667,1,-14,0.9090909090909091,-5,0.5,9,22,13,12,6,8,8,0,2,2,5,9,24,-15,13,5,2022-06-19,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15365,Washington Spirit,2022_15365,2022-06-19,0.4,train,No,0.45454545454545453,0.9,0.1,-0.2,3,-2,0.6818181818181818,-4,0.5,10,22,12,12,6,9,9,0,1,6,3,10,12,-2,13,5,2022-06-17,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15364,Gotham FC,2022_15364,2022-06-19,0.4,train,No,0.3181818181818182,1.2857142857142858,0.42857142857142855,-0.5714285714285714,6,-3,0.6818181818181818,-4,0.5,7,22,15,12,6,9,9,0,3,0,4,5,9,-4,13,5,2022-06-19,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15363,OL Reign,2022_15363,2022-07-15,0.5,train,Yes,0.5,1.5454545454545454,0.36363636363636365,0.2727272727272727,8,2,0.3181818181818182,2,0.5,11,22,11,12,6,17,17,0,4,5,2,11,8,3,15,5,2022-07-10,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15362,Portland Thorns FC,2022_15362,2022-07-15,0.5,train,Yes,0.5,1.6363636363636365,0.36363636363636365,1.2727272727272727,9,10,0.18181818181818182,3,0.5,11,22,11,12,6,18,18,0,4,6,1,24,10,14,15,5,2022-07-10,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,21423,San Diego Wave FC,2022_21423,2022-07-15,0.5,train,Yes,0.5909090909090909,1.6923076923076923,0.46153846153846156,0.6153846153846154,8,3,0.0,7,0.5,13,22,9,12,6,22,22,0,6,4,3,19,11,8,15,5,2022-07-15,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,17346,Houston Dash,2022_17346,2022-07-15,0.5,train,Yes,0.5,1.3636363636363635,0.36363636363636365,0.2727272727272727,4,-5,0.5,0,0.5,11,22,11,12,6,15,15,0,4,3,4,16,13,3,15,5,2022-07-08,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,20907,Kansas City Current,2022_20907,2022-07-15,0.5,train,Yes,0.5,1.3636363636363635,0.36363636363636365,-0.2727272727272727,11,3,0.5,0,0.5,11,22,11,12,6,15,15,0,4,3,4,11,14,-3,15,5,2022-07-10,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15360,Chicago Red Stars,2022_15360,2022-07-15,0.5,train,Yes,0.5,1.8181818181818181,0.45454545454545453,0.6363636363636364,9,4,0.09090909090909091,5,0.5,11,22,11,12,6,20,20,0,5,5,1,19,12,7,15,5,2022-07-10,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15366,North Carolina Courage,2022_15366,2022-07-15,0.5,train,No,0.4090909090909091,0.8888888888888888,0.2222222222222222,-0.2222222222222222,7,1,1.0,-7,0.5,9,22,13,12,6,8,8,0,2,2,5,14,16,-2,15,5,2022-07-10,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,21422,Angel City FC,2022_21422,2022-07-15,0.5,train,No,0.5,1.5454545454545454,0.45454545454545453,-0.09090909090909091,8,1,0.3181818181818182,2,0.5,11,22,11,12,6,17,17,0,5,2,4,10,11,-1,15,5,2022-07-09,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,20905,Racing Louisville FC,2022_20905,2022-07-15,0.5,train,No,0.5454545454545454,0.9166666666666666,0.16666666666666666,-0.4166666666666667,3,-2,0.8181818181818182,-4,0.5,12,22,10,12,6,11,11,0,2,5,5,13,18,-5,15,5,2022-07-15,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,18206,Orlando Pride,2022_18206,2022-07-15,0.5,train,No,0.5,1.0909090909090908,0.2727272727272727,-1.2727272727272727,4,-11,0.6818181818181818,-3,0.5,11,22,11,12,6,12,12,0,3,3,5,12,26,-14,15,5,2022-07-08,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15365,Washington Spirit,2022_15365,2022-07-15,0.5,train,No,0.5454545454545454,0.75,0.08333333333333333,-0.3333333333333333,2,-3,0.9090909090909091,-6,0.5,12,22,10,12,6,9,9,0,1,6,5,11,15,-4,15,5,2022-07-10,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15364,Gotham FC,2022_15364,2022-07-15,0.5,train,No,0.4090909090909091,1.3333333333333333,0.4444444444444444,-0.6666666666666666,6,-5,0.6818181818181818,-3,0.5,9,22,13,12,6,12,12,0,4,0,5,7,13,-6,15,5,2022-07-08,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15363,OL Reign,2022_15363,2022-08-07,0.6,train,Yes,0.6818181818181818,1.4,0.3333333333333333,0.13333333333333333,5,-1,0.45454545454545453,0,0.5,15,22,7,12,6,21,21,0,5,6,4,16,14,2,21,5,2022-08-07,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15362,Portland Thorns FC,2022_15362,2022-08-07,0.6,train,Yes,0.6363636363636364,1.7857142857142858,0.42857142857142855,1.4285714285714286,9,6,0.045454545454545456,4,0.5,14,22,8,12,6,25,25,0,6,7,1,34,14,20,21,5,2022-08-05,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,21423,San Diego Wave FC,2022_21423,2022-08-07,0.6,train,Yes,0.6818181818181818,1.6666666666666667,0.4666666666666667,0.5333333333333333,7,0,0.045454545454545456,4,0.5,15,22,7,12,6,25,25,0,7,4,4,21,13,8,21,5,2022-08-07,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,17346,Houston Dash,2022_17346,2022-08-07,0.6,train,Yes,0.6363636363636364,1.7142857142857142,0.5,0.6428571428571429,9,4,0.18181818181818182,3,0.5,14,22,8,12,6,24,24,0,7,3,4,26,17,9,21,5,2022-08-07,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,20907,Kansas City Current,2022_20907,2022-08-07,0.6,train,Yes,0.6363636363636364,1.5714285714285714,0.42857142857142855,-0.07142857142857142,13,4,0.36363636363636365,1,0.5,14,22,8,12,6,22,22,0,6,4,4,16,17,-1,21,5,2022-08-07,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15360,Chicago Red Stars,2022_15360,2022-08-07,0.6,train,Yes,0.6363636363636364,1.6428571428571428,0.42857142857142855,0.35714285714285715,7,1,0.2727272727272727,2,0.5,14,22,8,12,6,23,23,0,6,5,3,22,17,5,21,5,2022-08-07,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15366,North Carolina Courage,2022_15366,2022-08-07,0.6,train,No,0.5,0.9090909090909091,0.18181818181818182,-0.18181818181818182,3,-3,1.0,-11,0.5,11,22,11,12,6,10,10,0,2,4,5,20,22,-2,21,5,2022-08-05,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,21422,Angel City FC,2022_21422,2022-08-07,0.6,train,No,0.5909090909090909,1.3846153846153846,0.38461538461538464,-0.15384615384615385,5,-1,0.5454545454545454,-3,0.5,13,22,9,12,6,18,18,0,5,3,5,14,16,-2,21,5,2022-08-07,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,20905,Racing Louisville FC,2022_20905,2022-08-07,0.6,train,No,0.6818181818181818,0.8666666666666667,0.13333333333333333,-0.4,3,-2,0.7272727272727273,-8,0.5,15,22,7,12,6,13,13,0,2,7,6,16,22,-6,21,5,2022-08-05,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,18206,Orlando Pride,2022_18206,2022-08-07,0.6,train,No,0.6363636363636364,1.0714285714285714,0.21428571428571427,-1.0,7,1,0.6363636363636364,-6,0.5,14,22,8,12,6,15,15,0,3,6,5,16,30,-14,21,5,2022-08-07,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15365,Washington Spirit,2022_15365,2022-08-07,0.6,train,No,0.6818181818181818,0.8,0.06666666666666667,-0.26666666666666666,3,-2,0.8636363636363636,-9,0.5,15,22,7,12,6,12,12,0,1,9,5,15,19,-4,21,5,2022-08-05,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15364,Gotham FC,2022_15364,2022-08-07,0.6,train,No,0.5454545454545454,1.0,0.3333333333333333,-1.25,3,-11,0.8636363636363636,-9,0.5,12,22,10,12,6,12,12,0,4,0,8,9,24,-15,21,5,2022-08-07,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15363,OL Reign,2022_15363,2022-08-20,0.7,train,Yes,0.7272727272727273,1.5,0.375,0.3125,7,2,0.36363636363636365,1,0.5,16,22,6,12,6,24,24,0,6,6,4,20,15,5,23,5,2022-08-14,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15362,Portland Thorns FC,2022_15362,2022-08-20,0.7,train,Yes,0.6818181818181818,1.8666666666666667,0.4666666666666667,1.4,11,7,0.09090909090909091,5,0.5,15,22,7,12,6,28,28,0,7,7,1,36,15,21,23,5,2022-08-10,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,21423,San Diego Wave FC,2022_21423,2022-08-20,0.7,train,Yes,0.7727272727272727,1.6470588235294117,0.47058823529411764,0.5294117647058824,7,1,0.09090909090909091,5,0.5,17,22,5,12,6,28,28,0,8,4,5,24,15,9,23,5,2022-08-20,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,17346,Houston Dash,2022_17346,2022-08-20,0.7,train,Yes,0.7727272727272727,1.6470588235294117,0.47058823529411764,0.47058823529411764,10,2,0.09090909090909091,5,0.5,17,22,5,12,6,28,28,0,8,4,5,29,21,8,23,5,2022-08-20,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,20907,Kansas City Current,2022_20907,2022-08-20,0.7,train,Yes,0.7272727272727273,1.625,0.4375,0.0,11,3,0.2727272727272727,3,0.5,16,22,6,12,6,26,26,0,7,5,4,21,21,0,23,5,2022-08-19,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15360,Chicago Red Stars,2022_15360,2022-08-20,0.7,train,Yes,0.7272727272727273,1.4375,0.375,0.0,3,-7,0.45454545454545453,0,0.5,16,22,6,12,6,23,23,0,6,5,5,22,22,0,23,5,2022-08-20,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15366,North Carolina Courage,2022_15366,2022-08-20,0.7,train,No,0.5909090909090909,1.0,0.23076923076923078,0.07692307692307693,6,3,0.8181818181818182,-10,0.5,13,22,9,12,6,13,13,0,3,4,6,27,26,1,23,5,2022-08-20,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,21422,Angel City FC,2022_21422,2022-08-20,0.7,train,No,0.6818181818181818,1.4666666666666666,0.4,-0.06666666666666667,8,1,0.5454545454545454,-1,0.5,15,22,7,12,6,22,22,0,6,4,5,16,17,-1,23,5,2022-08-19,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,20905,Racing Louisville FC,2022_20905,2022-08-20,0.7,train,No,0.7272727272727273,0.875,0.125,-0.375,4,-1,0.7272727272727273,-9,0.5,16,22,6,12,6,14,14,0,2,8,6,16,22,-6,23,5,2022-08-12,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,18206,Orlando Pride,2022_18206,2022-08-20,0.7,train,No,0.7272727272727273,1.3125,0.3125,-0.75,9,2,0.6363636363636364,-2,0.5,16,22,6,12,6,21,21,0,5,6,5,19,31,-12,23,5,2022-08-20,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15365,Washington Spirit,2022_15365,2022-08-20,0.7,train,No,0.7272727272727273,0.75,0.0625,-0.3125,3,-2,0.9545454545454546,-11,0.5,16,22,6,12,6,12,12,0,1,9,6,16,21,-5,23,5,2022-08-10,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15364,Gotham FC,2022_15364,2022-08-20,0.7,train,No,0.6818181818181818,0.8,0.26666666666666666,-1.3333333333333333,0,-9,0.9545454545454546,-11,0.5,15,22,7,12,6,12,12,0,4,0,11,12,32,-20,23,5,2022-08-20,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15363,OL Reign,2022_15363,2022-09-10,0.8,train,Yes,0.8181818181818182,1.5555555555555556,0.3888888888888889,0.3333333333333333,8,3,0.36363636363636365,1,0.5,18,22,4,12,6,28,28,0,7,7,4,24,18,6,27,5,2022-09-09,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15362,Portland Thorns FC,2022_15362,2022-09-10,0.8,train,Yes,0.8181818181818182,1.7222222222222223,0.4444444444444444,1.0555555555555556,7,-1,0.045454545454545456,4,0.5,18,22,4,12,6,31,31,0,8,7,3,39,20,19,27,5,2022-09-09,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,21423,San Diego Wave FC,2022_21423,2022-09-10,0.8,train,Yes,0.8636363636363636,1.631578947368421,0.47368421052631576,0.5263157894736842,6,1,0.045454545454545456,4,0.5,19,22,3,12,6,31,31,0,9,4,6,29,19,10,27,5,2022-09-10,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,17346,Houston Dash,2022_17346,2022-09-10,0.8,train,Yes,0.8181818181818182,1.6111111111111112,0.4444444444444444,0.4444444444444444,8,0,0.22727272727272727,2,0.5,18,22,4,12,6,29,29,0,8,5,5,31,23,8,27,5,2022-08-27,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,20907,Kansas City Current,2022_20907,2022-09-10,0.8,train,Yes,0.7727272727272727,1.7058823529411764,0.47058823529411764,0.058823529411764705,11,3,0.22727272727272727,2,0.5,17,22,5,12,6,29,29,0,8,5,4,24,23,1,27,5,2022-08-28,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15360,Chicago Red Stars,2022_15360,2022-09-10,0.8,train,Yes,0.8181818181818182,1.5,0.3888888888888889,0.2222222222222222,7,1,0.45454545454545453,0,0.5,18,22,4,12,6,27,27,0,7,6,5,28,24,4,27,5,2022-09-09,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15366,North Carolina Courage,2022_15366,2022-09-10,0.8,train,No,0.7727272727272727,1.2941176470588236,0.35294117647058826,0.4117647058823529,12,10,0.6363636363636364,-5,0.5,17,22,5,12,6,22,22,0,6,4,7,38,31,7,27,5,2022-09-10,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,21422,Angel City FC,2022_21422,2022-09-10,0.8,train,No,0.7272727272727273,1.5625,0.4375,0.0625,8,2,0.5454545454545454,-2,0.5,16,22,6,12,6,25,25,0,7,4,5,19,18,1,27,5,2022-08-28,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,20905,Racing Louisville FC,2022_20905,2022-09-10,0.8,train,No,0.8181818181818182,0.7777777777777778,0.1111111111111111,-0.7777777777777778,3,-8,0.9090909090909091,-13,0.5,18,22,4,12,6,14,14,0,2,8,8,17,31,-14,27,5,2022-09-10,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,18206,Orlando Pride,2022_18206,2022-09-10,0.8,train,No,0.8181818181818182,1.1666666666666667,0.2777777777777778,-0.8333333333333334,7,-1,0.7272727272727273,-6,0.5,18,22,4,12,6,21,21,0,5,6,7,20,35,-15,27,5,2022-09-09,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15365,Washington Spirit,2022_15365,2022-09-10,0.8,train,No,0.8181818181818182,0.8888888888888888,0.1111111111111111,-0.2222222222222222,6,0,0.8181818181818182,-11,0.5,18,22,4,12,6,16,16,0,2,10,6,22,26,-4,27,5,2022-09-10,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2022,15364,Gotham FC,2022_15364,2022-09-10,0.8,train,No,0.7727272727272727,0.7058823529411765,0.23529411764705882,-1.3529411764705883,0,-8,1.0,-15,0.5,17,22,5,12,6,12,12,0,4,0,13,13,36,-23,27,5,2022-09-04,No,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2022&limit=1000
2023,21423,San Diego Wave FC,2023_21423,2023-05-27,0.4,train,Yes,0.4090909090909091,1.7777777777777777,0.5555555555555556,0.5555555555555556,7,1,0.13636363636363635,2,0.5,9,22,13,12,6,16,16,0,5,1,3,16,11,5,14,5,2023-05-26,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
2023,15362,Portland Thorns FC,2023_15362,2023-05-27,0.4,train,Yes,0.4090909090909091,1.7777777777777777,0.4444444444444444,1.3333333333333333,6,3,0.13636363636363635,2,0.5,9,22,13,12,6,16,16,0,4,4,1,23,11,12,14,5,2023-05-26,Yes,https://site.api.espn.com/apis/site/v2/sports/soccer/usa.nwsl/scoreboard?dates=2023&limit=1000
